scaffold_id,scaffold_name,murcko_smiles,generic_murcko_smiles,source_classes,representative_molecules,best_fxia_activity,median_fxia_activity,activity_tier,selectivity_evidence,pdb_evidence,sar_depth,patent_crowding,synthetic_accessibility,generation_suitability,recommended_generation_methods,key_exit_vectors,known_liabilities,priority_score,decision,notes
FXIA-SCAF-0793,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](CCNC(=O)C3CCC3)NC(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CCCC(C)C3CCC3)CC(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5919343,50.7 nM,50.7 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0794,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2C2(CCN(C(=O)CNC(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)CCC(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL6002214,52 nM,52 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0795,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCN(C(=O)CNC(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)CCC(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5800826,12 nM,12 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0796,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCN(C(=O)[C@H](CCN3CCC3)NC(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)C(CCC3CCC3)CC(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5801524,219 nM,219 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0797,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)C(Cc3cncnc3)NC(=O)c3ccc4[nH]c(=O)ccc4c3)C2)O1,CC1CCC2CC(C(C)CC(CC3CCCCC3)C(C)C3CCCC4(CC(C)CC5CCCCC54)C3)CCC2C1,ChEMBL activity records,CHEMBL5996060,15.6 nM,15.6 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0798,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)C(CC3CC3)NC(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CC3)CC(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5772653,0.6 nM,0.6 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0799,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)C(Cc3ccccc3)c3nc(-c4ccsc4)c[nH]3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)C3CCC(C4CCCC4)C3)C2)C1,ChEMBL activity records,CHEMBL5924518,209 nM,209 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0800,ChEMBL Murcko scaffold cluster,c1ccc(CCc2nc(-c3ccccc3)c[nH]2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2)CC1,ChEMBL activity records,CHEMBL5885196,154 nM,154 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0801,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)C(Cc3ccccc3)c3cc4ccccc4[nH]3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)C3CC4CCCCC4C3)C2)C1,ChEMBL activity records,CHEMBL5775358,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0802,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)C(CC3CC3)Nc3n[nH]c4ccccc34)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CC3)CC3CCC4CCCCC43)C2)C1,ChEMBL activity records,CHEMBL6036170,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0803,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](Cc3ccccc3)Nc3noc4ccccc34)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)CC3CCC4CCCCC43)C2)C1,ChEMBL activity records,CHEMBL5964224,523 nM,523 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0804,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](Cc3ccccc3)Nc3n[nH]c4ccccc34)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)CC3CCC4CCCCC43)C2)C1,ChEMBL activity records,CHEMBL5831499,8196 nM,8196 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0805,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2C2(CCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)C(CC3CCCCC3)CC(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5827661,928 nM,928 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0806,ChEMBL Murcko scaffold cluster,O=C(Nc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC3(C2)OC(=O)Nc2ccccc23)cc1)OCCN1CCNCC1,CC(CCCC1CCCCC1)CC1CCC(C(C)CC(CC2CCCCC2)C(C)C2CCC3(CC(C)CC4CCCCC43)C2)CC1,ChEMBL activity records,CHEMBL5978499,76.7 nM,76.7 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0807,ChEMBL Murcko scaffold cluster,O=C1C[SH+]c2cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)N3CCC4(C3)OC(=O)Nc3ccccc34)ccc2N1,CC1CCC2CC(C(C)CC(CC3CCCCC3)C(C)C3CCC4(CC(C)CC5CCCCC54)C3)CCC2C1,ChEMBL activity records,CHEMBL5871902,99.7 nM,99.7 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0808,ChEMBL Murcko scaffold cluster,O=C1CS(=O)(=O)c2cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)N3CCC4(C3)OC(=O)Nc3ccccc34)ccc2N1,CC1CC2CCC(C(C)CC(CC3CCCCC3)C(C)C3CCC4(CC(C)CC5CCCCC54)C3)CC2C(C)(C)C1,ChEMBL activity records,CHEMBL5791393,145 nM,145 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0809,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2C2(CCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3cccs3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)C(CC3CCCCC3)CC(C)C3CCCC3)C2)C1,ChEMBL activity records,CHEMBL5826682,63.4 nM,63.4 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0810,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3ccc4cnoc4c3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)C(CC3CCCCC3)CC(C)C3CCC4CCCC4C3)C2)C1,ChEMBL activity records,CHEMBL5742102,2.3 nM,2.3 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0811,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2C2(CCN(C(=O)[C@H](Cc3ccccc3)NCc3ccc4cn[nH]c4c3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)C(CCC3CCC4CCCC4C3)CC3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5976182,8750 nM,8750 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0812,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3ccc4[nH]ncc4c3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)CC(C)C3CCC4CCCC4C3)C2)C1,ChEMBL activity records,CHEMBL5782924,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0813,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3cccs3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)CC(C)C3CCCC3)C2)C1,ChEMBL activity records,CHEMBL5964585,0.7 nM,0.7 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0814,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](Cc3ccccc3)NC(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)CC(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL6002415,367 nM,367 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0815,ChEMBL Murcko scaffold cluster,O=C(Nc1ccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@]3(C2)OC(=O)Nc2ccccc23)cc1)OCCc1nnn[nH]1,CC(CCCC1CCCC1)CC1CCC(C(C)CC(CC2CCCCC2)C(C)C2CCCC3(CC(C)CC4CCCCC43)C2)CC1,ChEMBL activity records,CHEMBL5962727,3.22 nM,3.22 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0816,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)N1CCC2(C1)OC(=O)Nc1ccccc12,CC(CC1CCCCC1)CC(CC1CCCCC1)C(C)C1CCC2(CC(C)CC3CCCCC32)C1,ChEMBL activity records,CHEMBL5922762,5000 nM,5000 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0817,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2C2(CCN(C(=O)[C@H](Cc3ccccc3)NS(=O)(=O)c3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCC(C(C)C(CC3CCCCC3)CC(C)(C)C3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5818617,5000 nM,5000 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0818,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](Cc3ccccc3)Nc3ccccc3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)CC3CCCCC3)C2)C1,ChEMBL activity records,CHEMBL5985032,10000 nM,10000 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0819,ChEMBL Murcko scaffold cluster,O=C1Nc2ccccc2[C@@]2(CCCN(C(=O)[C@H](Cc3ccccc3)Nc3ccc(-c4cc[nH]n4)cn3)C2)O1,CC1CC2CCCCC2C2(CCCC(C(C)C(CC3CCCCC3)CC3CCC(C4CCCC4)CC3)C2)C1,ChEMBL activity records,CHEMBL6002453,10000 nM,10000 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0820,ChEMBL Murcko scaffold cluster,O=C(NC12CCC(CC1)CC2)C1CCc2cc(-c3ccccc3-n3cnnn3)c[nH+]c21,CC(CC12CCC(CC1)CC2)C1CCC2CC(C3CCCCC3C3CCCC3)CCC21,ChEMBL activity records,CHEMBL5974240,1997 nM,1997 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0821,ChEMBL Murcko scaffold cluster,O=C(NC1CCc2cc(-c3ccccc3-n3cnnn3)c[nH+]c21)c1ccccc1,CC(CC1CCC2CC(C3CCCCC3C3CCCC3)CCC12)C1CCCCC1,ChEMBL activity records,CHEMBL5806221,894 nM,894 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0822,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CNC2=O)Nc1ccccc1,CC(CC1CCCCC1)CC1CC2C(C)CCC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL6053641,420 nM,420 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0823,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CNC2=O)Nc1ccc(-c2noc(=O)[nH]2)cc1,CC(CC1CCC(C2CCC(C)C2)CC1)CC1CC2C(C)CCC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5909328,280 nM,280 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0824,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1C1(CC1)NC2=O)Nc1ccccc1,CC(CC1CCCCC1)CC1CC2C(C)CC3(CC3)C3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5911634,180 nM,180 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0825,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccc(-c2noc(=O)[nH]2)cc1,CC(CC1CCC(C2CCC(C)C2)CC1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5924683,16 nM,16 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0826,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccc2[nH]c(=O)[nH]c2c1,CC(CC1CCC2CC(C)CC2C1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL6046738,18 nM,18 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0827,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccc2n[nH]cc2c1,CC(CC1CCC2CCCC2C1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5743273,8.2 nM,8.2 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0828,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccn2nccc2c1,CC(CC1CCC2CCCC2C1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5963670,11 nM,11 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0829,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccc2nccn2c1,CC(CC1CCC2CCCC2C1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL6036965,44 nM,44 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0830,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccc2[nH]ncc2c1,CC(CC1CCC2CCCC2C1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5953307,21 nM,21 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0831,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccc2c(=O)[nH][nH]c2c1,CC(CC1CCC2C(C)CCC2C1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5855920,8.4 nM,8.4 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0832,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CC1(CC1)NC2=O)Nc1ccsc1,CC(CC1CCCC1)CC1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5990646,35 nM,35 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0833,ChEMBL Murcko scaffold cluster,O=C1NC2(CC2)Cc2ccccc2-c2cc(=O)n(C(CC3CCCCC3)C(=O)Nc3ccc4[nH]c(=O)[nH]c4c3)cc21,CC1CC2CCC(CC(C)C(CC3CCCCC3)C3CC4C(C)CC5(CC5)CC5CCCCC5C4CC3C)CC2C1,ChEMBL activity records,CHEMBL5860267,18 nM,18 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0834,ChEMBL Murcko scaffold cluster,O=C1NC2(CC2)Cc2ccccc2-c2cc(=O)n(C(Cc3ccccc3)C(=O)Nc3ccc4[nH]c(=O)[nH]c4c3)cc21,CC1CC2CCC(CC(C)C(CC3CCCCC3)C3CC4C(C)CC5(CC5)CC5CCCCC5C4CC3C)CC2C1,ChEMBL activity records,CHEMBL5815347,4.5 nM,4.5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0835,ChEMBL Murcko scaffold cluster,O=C1NC2(CC2)Cc2ccccc2-c2cc(=O)n(C(Cc3ccccc3)C(=O)Nc3ccc4n[nH]cc4c3)cc21,CC(CC1CCC2CCCC2C1)C(CC1CCCCC1)C1CC2C(C)CC3(CC3)CC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5973599,4.5 nM,4.5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0836,ChEMBL Murcko scaffold cluster,O=C(Cn1cc2c(cc1=O)-c1ccccc1CCNC2=O)Nc1ccc2n[nH]cc2c1,CC(CC1CCC2CCCC2C1)CC1CC2C(C)CCCC3CCCCC3C2CC1C,ChEMBL activity records,CHEMBL5893014,2.8 nM,2.8 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,3 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
